Words,Count
jag.heñ,3
udhḌī,3
khaTkhaTātā,3
dhanvān,3
tafahhus,3
chaTaḳhtā,3
patlūn,3
chīloñ,3
kasāfatoñ,3
roīdagī,3
lauTāne,3
zindagāniyāñ,3
fikriya,3
urdī,3
raTte,3
gaḌhne,3
tavajjohī,3
sharīroñ,3
pā.edān,3
"use,",3
shāhānā,3
kahlā.ī,3
Takā,3
"mirā,",3
azaloñ,3
kan.ānī,3
nauiyat,3
loī,3
muġhanni,3
ebā,3
uñDelā,3
tabal,3
chasp,3
'shobhā',3
iltibās,3
bitā.ūñ,3
'zoyā',3
chihār,3
ḳhutanī,3
ujāḌte,3
uljhātā,3
sujhāo,3
nāriyāñ,3
chhupan,3
bevgī,3
qata,3
"mohabbat,",3
hariyāliyoñ,3
shā.irān,3
dhaḌām,2
khiskā,2
sipāheñ,2
azāneñ,2
naubateñ,2
avā.il,2
burjiyoñ,2
chheḌeñgī,2
māvārā,2
seat,2
giyah,2
zano,2
jhelnī,2
choġhā,2
Tokūñ,2
tabrīk,2
ratiyāñ,2
muī,2
qāheñ,2
lauñDī,2
sipārā,2
zardārī,2
nabbāz,2
muaddab,2
banū,2
Tīp,2
Tim,2
talmīh,2
bachā.ūñgā,2
'amīq',2
e'tibāriyoñ,2
"kahkashāñ,",2
'aks',2
vārdān,2
rack,2
māḳhaz,2
istaḳhr,2
samotī,2
gadrāyā,2
bisāteñ,2
ḳhāqān,2
samūcha,2
jhukā.eñge,2
sohbāñ,2
jakaḌte,2
pasrā,2
batri,2
ho.egī,2
sukhā.e,2
pighlānā,2
boiye,2
kattha.ī,2
lahbī,2
ginvā.eñ,2
saill,2
nazro,2
ḳhatam,2
sañvrā,2
ghustā,2
chhīneñge,2
girhastī,2
ġhaltān,2
jamā.ūñ,2
vaa.e!,2
chakān,2
ādhe,2
lajāte,2
riijh,2
mīnāre,2
qaziye,2
akḌī,2
page,2
āmnā,2
jhāḌeñ,2
zarā.if,2
darmyān,2
tavā.ifoñ,2
aheñ,2
atifat,2
bīd,2
zāhid!,2
mag,2
'mehnat',2
saazī,2
kāristānī,2
santūr,2
bandāñ,2
vāpsīn,2
rash,2
asāsī,2
raan,2
sage,2
gud,2
mujāhide,2
udāhaT,2
jabbār,2
jī!,2
ḳhitābāt,2
bis,2
Tāp,2
aqleñ,2
salāsat,2
dohā,2
juTe,2
ehtamām,2
ḳhittoñ,2
taapī,2
mim,2
khe,2
dañke,2
simTīñ,2
phirānā,2
meghā,2
hāsil?,2
tafrīd,2
vaifar,2
janā,2
ThanDakeñ,2
nīlamīñ,2
jhuTlāeñge,2
bhulā.ūñgā,2
ech,2
nachā.e,2
kyūñkar'',2
chatā.ī,2
ziddain,2
dhundlātā,2
kirāye,2
itiqād,2
mahar,2
dikhāv,2
durā.e,2
hāshiyā,2
sustānā,2
makun,2
ġhain,2
janme,2
kaḌhā.ī,2
chhiTak,2
chalkā.eñ,2
Takrāoge,2
irqām,2
dahanī,2
jhāñse,2
ḳhurdoñ,2
uchakkā,2
guzariye,2
dildāda,2
thaile,2
insāiyat,2
sagī,2
sīñchnā,2
kahāvat,2
'ḳhurram',2
dugnā,2
jindḌī,2
taazā,2
murāja.at,2
māpte,2
pyās,2
ābnā,2
"jaa.e,",2
tamtamātā,2
tarashshah,2
dardo,2
'tajallī',2
tilismoñ,2
sayyadoñ,2
chañgul,2
hīreñ,2
'sayyah',2
pighlā.e,2
rachtī,2
dandāne,2
kartaboñ,2
'hakīm',2
sirishta,2
Thānā,2
zamānateñ,2
tamāshā.i,2
ḳhāni,2
iz,2
zarro,2
humairā,2
damḌī,2
qālīnoñ,2
noveloñ,2
ii.deñ,2
jheñpā,2
peche,2
dīniyāt,2
girtīñ,2
auñdhā,2
hairānoñ,2
shā.iro,2
focus,2
ḳhushki,2
gaḌhtā,2
kuunā,2
ḳhaTkeñ,2
tambūra,2
miTā.ūñgī,2
sarhañg,2
takyoñ,2
ginvā.e,2
uTThoge,2
minqāroñ,2
hūrā,2
bātiloñ,2
anān,2
bhīgeñgī,2
"mirī,",2
māñdī,2
pīstī,2
bhālū,2
sañvāruñgā,2
jotī,2
'kabīrā',2
nusairī,2
aana,2
zondāñ,2
"raushnī,",2
zaa.eñ,2
burjoñ,2
istinād,2
maqdarat,2
dashtāb,2
malk,2
ġhat,2
sultānoñ,2
tūtiyāñ,2
munāzare,2
badaḳhshān,2
kuḌhānā,2
'āzurda',2
ruud,2
chheḌḳhānī,2
rassiyoñ,2
khubā,2
masīhī,2
chuniye,2
isti.ārāt,2
dallāla,2
sulā.egī,2
paimāoñ,2
aanoñ,2
kañgare,2
askandarī,2
katrā.ūñ,2
Dharrā,2
'vaqār,2
jhūlnā,2
Talīñ,2
pūran,2
māshī,2
sayyāho,2
Thahrāoge,2
parivār,2
kāre,2
sīkhoge,2
hilm',2
nahs,2
sūba,2
sankā,2
katranoñ,2
sai,2
ayāzan,2
jhapkeñ,2
unDelo,2
"magar,",2
garmā.ish,2
bhīñchā,2
āmadanī,2
hayat,2
tavārīḳh,2
chhiyāsī,2
chauras,2
āshuftagi,2
behoshiyoñ,2
zānūoñ,2
razīloñ,2
ḳhamoshi,2
mutasādim,2
dhuneñ,2
chakrāte,2
dahāna,2
parvā.iyoñ,2
ahmaqāna,2
anqarīb,2
nazzārgān,2
bandiyoñ,2
Tokne,2
sā.iyoñ,2
infirād,2
mudabbir,2
lahrā.eñge,2
hazāre,2
lyā,2
kālbad,2
shub.hā,2
añgoñ,2
vaza,2
gudā.ī,2
tāqīd,2
sunā.iyāñ,2
vusat,2
ismatoñ,2
biscuit,2
sharer,2
hogā!,2
mehmāniyoñ,2
mūñdeñ,2
phāñse,2
bizzarūr,2
ḳhvāniyoñ,2
nīlāhaT,2
maqūle,2
likhāvaT,2
munkirīn,2
soḳhan,2
qiima,2
khilkhilātā,2
chahsm,2
jāpānī,2
kirkirā,2
ulTeñge,2
farmātī,2
tuzk,2
pighlāyā,2
mudār,2
uthlī,2
qorma,2
chīrne,2
likhūñgī,2
chaḌhā.iye,2
kushtgān,2
rauñdo,2
mīnāra,2
uThtīñ,2
atārid,2
sarsarātā,2
lah,2
larzī,2
ma.al,2
khevan,2
zīstan,2
beliyoñ,2
"tevar,",2
ah,2
pah,2
kufrān,2
abaq,2
pyāliyāñ,2
bhāgegā,2
jīt.te,2
tafazzul,2
ḳhvājgāñ,2
qā.id,2
unsiyat,2
aavtā,2
kahlvāyā,2
taisā,2
hiñDolā,2
chauḌe,2
khaḌāg,2
bachūñgā,2
nasībāñ,2
salābat,2
'gīt',2
mahkāroñ,2
āsūdgāñ,2
sīTiyoñ,2
saane,2
Dhāltī,2
harjā.iyoñ,2
duub,2
tauqīreñ,2
bahkāo,2
girtoñ,2
ma.aab,2
kuredtā,2
munshi,2
bargashtagī,2
bigḌoge,2
gaDariyā,2
aagū,2
miTā.iye,2
sākār,2
chupkī,2
pañch,2
shāḳha,2
bargoñ,2
khodte,2
nuurā,2
aa.i.e,2
sahbān,2
nachāte,2
bikhero,2
"mile,",2
ḳhvāhiñda,2
kaTā.eñge,2
guf,2
khajūroñ,2
satyanās,2
ardalī,2
ajnās,2
ḳhalīlī,2
chhāñTnā,2
ġhaddāroñ,2
yarqān,2
ġharziyoñ,2
zā.ichoñ,2
jote,2
mahrī,2
Duboī,2
ehtajājī,2
kuḌhe,2
turā,2
"zabāñ,",2
tandurustoñ,2
ren,2
dasan,2
sochiyegā,2
bigāḌeñge,2
malakūt,2
shīsham,2
kotāhiyoñ,2
juun,2
bāñsoñ,2
''andar,2
manāqib,2
gulban,2
qutb,2
tūfāniyoñ,2
guzārishoñ,2
DāñTtā,2
chaḌhā.iyāñ,2
sochiyo,2
angūr,2
tarke,2
dhāpī,2
chīḳhī,2
sālihoñ,2
sehuniyat,2
fanā.eñ,2
muġhliya,2
duḳhāñ,2
ḳhayālistān,2
faizabad,2
musavvarī,2
luTvā,2
baliyā,2
'sā.im',2
sāzi,2
uglegā,2
murāqiba,2
launcher,2
gōgle,2
'rafīq,2
"ik,",2
rāz',2
Thekedār,2
mutaġhayyar,2
'sailānī',2
hafiz,2
āzmā.iye,2
sove,2
gavārī,2
cigareteñ,2
daryā,2
chhīnegī,2
rachtā,2
nekoñ,2
bañdheñ,2
ālā.ishoñ,2
pasārte,2
lihāfoñ,2
afsurdagāñ,2
muḌnā,2
shahbā,2
guThlī,2
prānda,2
muġhālte,2
khankhanāte,2
mamdūh,2
guzārūñgī,2
ghaTātī,2
gaThḌiyāñ,2
karishmā,2
''miyāñ,2
khāveñ,2
Thahrte,2
tarāh,2
men,2
mus.hafī,2
chhide,2
lauTātā,2
chillā.e,2
sīpāre,2
pahuñchāte,2
Darā.eñge,2
habbazā,2
ḳhudā!,2
bundā,2
tāmīl,2
panjāb,2
Daregī,2
jhulseñ,2
hudūn,2
shai.an,2
bichār,2
ramzāñ,2
''merī,2
zarīfāna,2
zangār,2
lagvā.e,2
gomtī,2
ḳhazāñ,2
mansūroñ,2
darre,2
rayāzī,2
sañvarā,2
phañsāte,2
kaave,2
jaunpur,2
khapātā,2
ghumā.e,2
niyāre,2
tāḌte,2
hisābāt,2
tīragī,2
uur,2
pīstā,2
dādgī,2
kure,2
hakam,2
gulu,2
pahuñchnī,2
gumshudgī,2
pāmāli,2
''tū,2
rachānā,2
rāvī,2
Tiksāl,2
anmiT,2
suuje,2
plastar,2
nikalnī,2
hārūn,2
baqqāl,2
pāogī,2
karmoñ,2
meḳheñ,2
sāhebāñ,2
sajjāde,2
ragaḌne,2
bhūleñgī,2
rañgiyāñ,2
ghūmeñge,2
nizāmī,2
baiteñ,2
pairāhanoñ,2
rangīni,2
sulatānī,2
afshāni,2
daliyā,2
firā.ī,2
kulāl,2
manānī,2
sajā.egā,2
revḌī,2
taqtīr,2
rāhebī,2
sanñāhaTe,2
jhalte,2
sifārisheñ,2
fiqh,2
muġhanniya,2
mutanāhī,2
arthī,2
dikhūñgā,2
panpā,2
mahkātī,2
tilmilāyā,2
tajziye,2
khaTkhaTāyā,2
mañgvā.iye,2
ma.āshī,2
poñchhtā,2
siyahkārī,2
sarkūb,2
imkaan,2
chukā.eñge,2
bāqar',2
''is,2
bulāveñ,2
mahaz,2
japnā,2
gari,2
''tum,2
rachāeñ,2
mal.ūn,2
kyaa!,2
sahlan,2
mulhid,2
teġha,2
maTkā,2
chahl,2
mustafā.ī,2
sāzān,2
shukriye,2
muqtazī,2
majzūbī,2
siimā,2
vālhāna,2
lauTā.egā,2
darīñ,2
tābedārī,2
ḳhadam,2
amritā,2
farjām,2
khevā,2
pighlātā,2
vaadā,2
'iftiḳhār,2
vārisān,2
kasmakash,2
namūne,2
muġhal',2
darāziyāñ,2
maikada,2
siper,2
chhalā,2
ummed,2
butlān,2
taulnā,2
haisiyyat,2
'vatsal',2
shafī,2
aapkā,2
myā.un,2
fashurda,2
kaisī?,2
fān,2
soḳhtagī,2
rījhte,2
Thap,2
DāñDe,2
bhejegā,2
bikherūñ,2
baqāyā,2
safārat,2
sayyārī,2
navābī,2
nibhāoge,2
bahārīñ,2
kyā'',2
felun,2
ātmāoñ,2
gurasna,2
galānā,2
lakshya,2
tijāratī,2
ta.aal,2
stand,2
zānūñ,2
rufaqā,2
pīseñ,2
giyā,2
mūjib,2
vaqt!,2
faqīrnī,2
lapTe,2
mīna,2
ramte,2
ghaḌne,2
mojaz,2
dhuñdlī,2
bejoḌ,2
sāb,2
Darāo,2
chabāne,2
ishārateñ,2
chhāñTī,2
byaaj,2
khudre,2
sīli,2
ḳharīdte,2
bahārān,2
dilbarā,2
sukhāte,2
hāthiyoñ,2
muskāneñ,2
bīnāoñ,2
havāo!,2
kashmīrī,2
'nāzukī',2
nochnā,2
jam.ī,2
kīḌoñ,2
umīdāna,2
inqalābāt,2
safhānī,2
lachkīlī,2
zānu,2
itrā.egā,2
zīrakī,2
"kahā,",2
gā.uñgā,2
shā.egāñ,2
aqīl,2
isli.e,2
anā.eñ,2
kañvāre,2
chaTTī,2
kuuTā,2
qāsheñ,2
kaTtīñ,2
murjhā.eñge,2
"mausam,",2
badlāo,2
taḳhmīr,2
'nahīf',2
muīn,2
sihar,2
pādshah,2
sajeñge,2
kuhistānoñ,2
rāhbaroñ,2
ḳhubs,2
'zuleḳhā',2
"makāñ,",2
"hue,",2
jalālat,2
ḳharīdoge,2
sarhadī,2
gumāniyoñ,2
rahnumāo,2
ajmer,2
chhāñTā,2
tashbīhoñ,2
cinema,2
'saġhīr',2
karbalā.eñ,2
māhtāboñ,2
chappā,2
aao!,2
dhūp!,2
suljhegī,2
guzārishāt,2
uchTī,2
dafnā.eñge,2
dariyāo,2
qayūd,2
bahlā.iye,2
aḳhūvvat,2
duḳhtarān,2
saġhar,2
dalā.il,2
ġhulail,2
honhār,2
baTāte,2
Takkareñ,2
insab,2
ḳhamīdan,2
zaḳhḳhār,2
āñcheñ,2
jaltīñ,2
khapte,2
cell,2
nāhiya,2
barkāt,2
hāñDī,2
mahkoge,2
rishtedārī,2
muhābāna,2
āmda,2
sañgīnoñ,2
ta'alluq,2
pheñkeñge,2
ghaḌat,2
dānad,2
shahpāra,2
khude,2
ūñchā.iyāñ,2
bagholā,2
mahivāl,2
surāḳhoñ,2
iztirārī,2
chañvar,2
dvvār,2
jagmagā.eñ,2
sā.ibān,2
chāragarān,2
dihāt,2
kūchā,2
DāḌheñ,2
nadāda,2
bulūġh,2
yūrishoñ,2
mūziyoñ,2
bhejnī,2
nirvālā,2
talāshnā,2
mochī,2
gungunī,2
rābiya,2
gate,2
'ḳhurshīd,2
abvāb,2
akbar',2
ganDe,2
biyāhe,2
turre,2
DāḌhī,2
chunriyoñ,2
mahfūm,2
rūmānī,2
jaijūñ,2
takeñge,2
'muḳhlis',2
sā.i,2
zarūratan,2
bagūlo,2
mujalla,2
osāre,2
nokīlī,2
talāzma,2
koTī,2
mahrūr,2
nāchegī,2
german,2
ḳhayār,2
jhamkaḌā,2
tiryākī,2
shabnamistān,2
pechish,2
bāñdhūñgā,2
load,2
sunār,2
Dhalvānoñ,2
chaupā.ī,2
shedding,2
mizmār,2
sahlā.egā,2
sulgā.egā,2
hokar,2
dhamāleñ,2
dhobiyoñ,2
pāstāñ,2
barnā,2
sudharnā,2
andrūñ,2
e'rāz,2
shām!,2
laḌākā,2
pasandāna,2
Taleñ,2
kufristāñ,2
darmānda,2
app,2
masla,2
Tāltī,2
halkāñ,2
taḌpā.egā,2
sāñjhī,2
fahmīda,2
mo.allā,2
parvarīda,2
moqif,2
phailāuñgā,2
girā.uñgā,2
būjheñ,2
Dibiyā,2
mutribān,2
dardiyāñ,2
majzūb',2
daraktī,2
kasmasā.ī,2
lavāzimāt,2
madānī,2
'ma.ānī',2
pakāte,2
uuñch,2
sadrussudūr,2
'rāqim',2
batāoñ,2
jibillateñ,2
bashrī,2
ḳharīdīñ,2
upaj,2
pyādoñ,2
midhat,2
qāflo,2
qatrā,2
nape,2
soveñ,2
'ākif',2
'vahshī',2
ghaplā,2
dushmani,2
kaptān,2
sandesā,2
havāv,2
katrā.egī,2
husām,2
chañd,2
vajūdiyat,2
krishn,2
istid.ā,2
khañgālne,2
laḌātī,2
dhulātā,2
uglegī,2
vāreñge,2
chaao,2
roTiyoñ,2
vaav,2
'akram',2
bipharte,2
nūrun,2
guchchhe,2
taklīfeñ,2
āqā.ī,2
āriyat,2
vā.izāñ,2
inhirāfī,2
faizī,2
yaksān,2
nishast,2
laav,2
mohabbat!,2
satānī,2
nthunī,2
me.ada,2
sunvātā,2
uThvā.e,2
kārhā,2
chhakā,2
bahreñ,2
shamsī,2
bagloñ,2
qrār,2
nāsh,2
jumbishe,2
banāt,2
andūd,2
zadagān,2
dāñv,2
chhalkāo,2
dāyāñ,2
maḳhmasa,2
pālūñ,2
nasabī,2
bigāḌnā,2
mahkama,2
pābanda,2
sāḳhtiyātī,2
nāzūra,2
samāvī,2
ḳhalī,2
vāraftgān,2
sanobaroñ,2
suñghāte,2
chhine,2
paizār,2
qusūroñ,2
ishaq,2
lahlūt,2
paikānoñ,2
age,2
ḳhifā,2
shu.uur,2
joshash,2
manāoge,2
multānī,2
goyāñ,2
tuu'',2
'premī',2
Thūñs,2
aruuz,2
yādgāroñ,2
husan,2
jumā,2
jhapaTte,2
kazā,2
paḌtīñ,2
mad.hoshī,2
gona,2
din'',2
cause,2
kailāsh,2
gadī,2
iqrāroñ,2
ḳhā,2
ghāTiyāñ,2
damī,2
''kyā,2
joyā,2
jugāḌ,2
tabqāt,2
jagā.iye,2
gardisho,2
ḳhāsa,2
jāmoñ,2
ahliyat,2
añkhāñ,2
tāzīrāt,2
chhakke,2
sikhlātī,2
pīTeñ,2
ghaag,2
ā.hāñ,2
bilone,2
bārāteñ,2
nañgoñ,2
ushshāqāñ,2
pionēr,2
ginātī,2
zabāniyoñ,2
faam,2
rub,2
baḳhshūñ,2
kajāve,2
shauqiya,2
vāliyān,2
label,2
elchī,2
cafe,2
chūste,2
zimnī,2
sargarmi,2
Tairis,2
shatranjī,2
ghasīTte,2
chhiḌte,2
ġharāra,2
ḳhairāteñ,2
dale,2
Dibbā,2
bībayāñ,2
besvā,2
ration,2
kisānī,2
iftitāh,2
gūñdhne,2
sambhāloñ,2
sudhārūñ,2
ālimāñ,2
ḳhushkiyāñ,2
machtā,2
juTā,2
harūf,2
tasvīrī,2
jalo,2
taḳhayyulāt,2
bāri,2
ThiThke,2
basūñgā,2
bhagoḌe,2
maqtā,2
zā.ī,2
zarbeñ,2
uktāo,2
dohre,2
vasīyat,2
hāsidāñ,2
sameTiye,2
nahañgoñ,2
laḌakpanā,2
girja,2
'kāñhā',2
mūsavī,2
'dīvāna',2
dhultā,2
pīpaloñ,2
rau.dnā,2
gadāgarān,2
biyā,2
tābāniyāñ,2
zehrā,2
khañgālo,2
andalībāñ,2
jauq,2
tanāfur,2
firāsat,2
muhāla,2
varġhalāyā,2
baa.e,2
sardāb,2
mihan,2
pahchāneñge,2
bāñdhegī,2
honour,2
dauḌegā,2
dhunñe,2
pahnā.ūñ,2
pīlāhaT,2
chulbule,2
vaj.hullāh,2
'zāmin',2
laġhzīdā,2
'qad,2
pichhe,2
sokh,2
chiḌhāte,2
abadiyat,2
lāġharoñ,2
dahanoñ,2
haiyyā,2
paTḳhe,2
zoriyāñ,2
kohnā,2
sansanā,2
tijārateñ,2
membarī,2
navādir,2
burish,2
yashā,2
jhagaḌtī,2
sīñchūñgī,2
jhijhakte,2
Dagmagā.ī,2
hiseñ,2
picture,2
bajroñ,2
naushād,2
añjan,2
ri.āyatoñ,2
jhīñguroñ,2
nigāriyāñ,2
baḳhti,2
'shabbīr',2
giidī,2
mabāhāt,2
tīrah,2
zaḳhmo,2
'māhīn',2
naTnī,2
phisalnā,2
mahkā.ī,2
nārsā,2
chuḌeleñ,2
bikherī,2
ḳhvānān,2
jhukvā,2
ros,2
preshāñ,2
naum,2
alaihida,2
rubā.iyāñ,2
lamho!,2
visāloñ,2
ā.inā,2
tafā.ut,2
hubbulvatan,2
'ibādī',2
jhijhaknā,2
mustatar,2
dhuleñge,2
karvāte,2
ma.āshoñ,2
bātūnī,2
tāñk,2
musalllā,2
mābad,2
hāmiyoñ,2
intizāmāt,2
pañkhiyā,2
inkishāfāt,2
sīmyā.ī,2
patr,2
uksātā,2
subūtoñ,2
'āsī,2
ruuñ,2
sirrī,2
chakāroñ,2
araf',2
sūñghī,2
infirādiyat,2
banvā.eñ,2
TeḌh,2
baḳhshtī,2
Dahte,2
lahaknā,2
kānis,2
sholagī,2
sun!,2
janev,2
taimūrī,2
parkhūñ,2
payambarān,2
rijhā,2
dāb,2
faujī,2
kāT,2
chhuvan,2
jhalkegī,2
lakh,2
mariye,2
bharrā.ī,2
milvātā,2
āġhoshiyoñ,2
malār,2
"liye,",2
bezī,2
rust,2
isyānñ,2
kasal,2
jālīnūs,2
masalnā,2
mañDlāte,2
iḳhvān,2
piyāse,2
ḳhatarī,2
harāte,2
tavajjohāt,2
chunautī,2
ḳhurdagī,2
bar!,2
pathrā.e,2
kārez,2
bāT,2
kuchaltī,2
x,2
dhaḌkeñ,2
ashar,2
thamāyā,2
halāvateñ,2
ḳhastā,2
baḳhtiyāñ,2
piTī,2
ghisī,2
bid.atī,2
firaunī,2
shutar,2
rubūdgī,2
fārāñ,2
khojiyoñ,2
sustā.ī,2
'hastī',2
almast,2
"milā,",2
"uThā,",2
"samjhā,",2
saro,2
'kāzmī',2
selī,2
rākhe,2
chīleñ,2
'sīrat',2
sifātī,2
ginā.eñ,2
hilegī,2
pāsdārān,2
kūdkī,2
añgeziyoñ,2
tavāniyoñ,2
mubtelā,2
san.ā,2
pīvegā,2
samaj,2
chunnār,2
bujhūñ,2
"haq,",2
bhūtoñ,2
bhaar,2
hāsilā,2
sambhāloge,2
pārakh,2
pole,2
pahchāniye,2
chheḌīñ,2
huñkār,2
svaal,2
rolo,2
namne,2
shutr,2
muḳhtāriyoñ,2
kulba,2
roḌā,2
qal.ī,2
damāma,2
shāfe,2
"hamārī,",2
jhalkār,2
tarāra,2
pakḌūñ,2
soiyegā,2
gaḌhegā,2
nafsānī,2
kāḌhtā,2
se?,2
"purānī,",2
ārifāñ,2
kho.eñge,2
arafa',2
dashā,2
kholeñgī,2
lāzima,2
chhuḌvāte,2
anjuman.en,2
aTkāyā,2
dikhāveñge,2
phereñ,2
mazgī,2
nipTe,2
ġhazālīñ,2
purḳhāsh,2
adbadā,2
nainan,2
painter,2
shikārāñ,2
desoñ,2
majānīn,2
balīġh,2
bharpā.ī,2
fazāo,2
pahuñchānī,2
bardoshī,2
halāvatoñ,2
chhilkoñ,2
"zar,",2
ānan,2
fānan,2
lemuu.,2
sharqī,2
sūkheñ,2
ta.alliyāñ,2
sitamgaro,2
ġharbī,2
sāregāmā,2
gāgaroñ,2
duhre,2
muta.alliq,2
manqabat,2
nirāshā,2
razākār,2
mulkī,2
ghaTnī,2
Dahe,2
kahkahshāñ,2
nāqidān,2
jahannamī,2
baḌhnī,2
'rashīdī',2
gyārahvīñ,2
'jalī',2
jañgeñ,2
nafrīn,2
lajīlī,2
jammāza,2
mausūf,2
jazāk,2
"dard,",2
shaikast,2
rabāboñ,2
sabzoñ,2
uchaknā,2
parkheñge,2
āvārgi,2
mutribā,2
bātī,2
jheñgar,2
hāregā,2
"lahū,",2
qā.ida,2
aazmī,2
sayyāhī,2
aulādeñ,2
pote,2
type,2
afīfa,2
DhūñDeñgī,2
sevak,2
gāḌiye,2
ḳhamoshān,2
uḌeñgī,2
sauñpo,2
candle,2
boy,2
ravāñk,2
paḌhvā.eñge,2
hākimoñ,2
masīhā.iyāñ,2
aqloñ,2
'pinhā',2
shok,2
"ghuTan,",2
hajāmat,2
āḳhirīñ,2
Daab,2
haTā.ūñ,2
posā,2
dārāna,2
misal,2
ridham,2
ḳhāksāriyoñ,2
england,2
mardumān,2
'ayāñ',2
Dhahe,2
'zakā',2
khaddar,2
public,2
muarriḳhīn,2
"firāq,",2
'faḳhrī',2
haspatāl,2
ḳhatir,2
ījāz,2
paaTh,2
pūrnimā,2
sajā.ūñgā,2
añgrezoñ,2
nāsūroñ,2
āryatī,2
ma.anavī,2
vūhīñ,2
raqsā,2
tasanno.a,2
phaTakne,2
chamko,2
ghamanDī,2
mhv,2
murīdan,2
ta.ām,2
bechoge,2
virāsateñ,2
"zulf,",2
señke,2
'zahrā',2
shahdāb,2
naf.e,2
jinsoñ,2
dahāḌ,2
kāsā,2
paTaḳhte,2
laaT,2
pilā.egā,2
theater,2
shukrāne,2
jamīl',2
vārtā,2
'hasn,2
pinhā.iyāñ,2
khāvegā,2
chaurāhā,2
nyārā,2
ālūdgiyoñ,2
naalī,2
gumrahān,2
Tikā.e,2
bhāñpne,2
tausun,2
añdhārā,2
"aao,",2
se!,2
samtiyat,2
mehrabāñ,2
ghereñ,2
mutajallī,2
muqīmān,2
dirā,2
giraftāro,2
shūm,2
alvāñ,2
tahajjī,2
phaTkī,2
amā,2
off,2
mushtarka,2
thameñge,2
minallāh,2
sivayyāñ,2
señkte,2
jilātā,2
abdul,2
sattā,2
rozgārī,2
niyatoñ,2
bilor,2
dhulā.ī,2
lajāyā,2
Dhā.iyegā,2
kūdtā,2
bikā.ū,2
siyāhkārī,2
vasā,2
gam,2
ḳhunki,2
gāñgī,2
rājāoñ,2
"sahar,",2
'man,2
akahrā,2
qaiñch,2
jhūmī,2
majanūñ,2
safarān,2
āqiloñ,2
jamghaToñ,2
nirāsh,2
''ba,2
kahāte,2
ver,2
pakāne,2
'pūnam',2
batlā.ūñgā,2
khopaḌī,2
fiite,2
afsah,2
dañgā.iyoñ,2
taḌpāo,2
Kamala,2
harjā,2
hurmateñ,2
dulā.ī,2
dilo,2
sañvlā.ī,2
chunariyā,2
Thahrā.egī,2
karān,2
sarkā.ī,2
nāġha,2
gherne,2
ḳhudā.e,2
yāsir',2
dardiyoñ,2
rāniyoñ,2
chhedne,2
ilal,2
kāmiyoñ,2
pairavi,2
phabtā,2
ḳhezāñ,2
unkī,2
lajā.ī,2
bandiyāñ,2
farāvāniyoñ,2
mānas,2
uftān,2
bhauñroñ,2
ḳhabr,2
diplomat,2
TimTimā.e,2
hīlā,2
chhalāñg,2
chubhoiye,2
tukā,2
asāḌh,2
siyānoñ,2
gullak,2
junūbī,2
alīm,2
belī,2
bhan,2
turābī',2
chahchahā.eñge,2
sañvareñ,2
park,2
Therī,2
maulā.ī,2
filmā.e,2
qarābā,2
pā.indagī,2
kaifīyat,2
jihādī,2
pasmāñdgāñ,2
bela,2
christmas,2
pāloñ,2
rāañ,2
luḌhaktā,2
ratab,2
chakhtā,2
jalūs,2
musā.id,2
muqassir,2
jāgtoñ,2
duzdān,2
bagule,2
madīnoñ,2
dāġhā,2
'nisār,2
afzāñ,2
chaupaḌ,2
jārob,2
pachhāḌā,2
Doliyāñ,2
saiyād,2
business,2
piū,2
kaifiyatoñ,2
satez,2
ghisaTne,2
mutaqāzī,2
bardashta,2
rabtagī,2
manvāyā,2
nahlāyā,2
badnāmiyāñ,2
keshoñ,2
muuñ,2
urūsān,2
siya,2
bilād,2
karāhoñ,2
zindagāni,2
ḳhalā.ī,2
farozī,2
chiḌā,2
nalke,2
siskārī,2
jang,2
nā.ika,2
sahrā.iyoñ,2
zaade,2
sunyā,2
khañgālī,2
khāñstī,2
muzāf,2
birog,2
nāvakoñ,2
khoje,2
bardāriyāñ,2
uqāb,2
dārā.iyāñ,2
lagūñgā,2
subuksārī,2
naira.gī,2
muqarrab,2
añgāriyāñ,2
kii!,2
faroshāna,2
kaahī,2
dharūñgā,2
daabe,2
phunkāroñ,2
tarāshoñ,2
likhvāne,2
lagī!,2
naseñ,2
nādāriyāñ,2
ufaan,2
'rāñjhā',2
qubūlā,2
chhaltā,2
ḳhanzar,2
kaThor,2
nigārān,2
chukne,2
jādā,2
ḳhānqah,2
andozī,2
bazā.atī,2
Dākiya,2
nisvānī,2
sīkhūñ,2
hiqārateñ,2
patvāreñ,2
harīrī,2
basharīyat,2
koyaleñ,2
meraTh,2
abūzar,2
thamīñ,2
fankāro,2
ajamī,2
takoge,2
āzrāna,2
bajeñgī,2
matmah,2
gagrī,2
satha,2
bājā,2
katrātī,2
muġhāna,2
machā.eñge,2
phūñkūñ,2
añgeziyāñ,2
jaamī,2
niahān,2
thāloñ,2
sālāroñ,2
shabānī,2
painT,2
sañgoñ,2
aizdī,2
qubull,2
benī,2
marz,2
āstānā,2
mileñge'',2
vahshatī,2
fir.auniyat,2
kosiye,2
doshāloñ,2
tarsā.ī,2
ḳhullāb,2
sādiqul,2
vaza.ī,2
navardo,2
darveshāñ,2
"bajā,",2
charāġhte,2
filistīñ,2
nikhāroge,2
DāñTā,2
taqī',2
turkān,2
barārī,2
